,1_XGB,3_ExtraTrees,7_XGB,9_ExtraTrees,13_XGB,15_ExtraTrees,19_XGB,21_ExtraTrees,25_XGB,27_ExtraTrees,31_XGB,33_ExtraTrees,37_XGB,39_ExtraTrees,43_XGB,45_ExtraTrees,49_XGB,51_ExtraTrees,55_XGB,57_ExtraTrees,MEAN,MEDIAN
213119_at,0.0,0.0,0.0,0.0,0.0,0.21017387629439707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010508693814719854,0.0
244733_at,0.0,0.2099733070425235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010498665352126176,0.0
222707_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098616309721087,0.010493081548605435,0.0
229072_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098000927054873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010490004635274365,0.0
203307_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096441026810399,0.0,0.0,0.0,0.0,0.010482205134051995,0.0
200821_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20932376829275715,0.0,0.0,0.0,0.0,0.010466188414637857,0.0
1563827_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20921044950085793,0.010460522475042897,0.0
1553033_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20907197742838865,0.0,0.0,0.0,0.0,0.010453598871419433,0.0
208655_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20900561041143398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104502805205717,0.0
244380_at,0.0,0.0,0.0,0.20894355291862043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447177645931022,0.0
242969_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20869448761076728,0.0,0.0,0.0,0.0,0.0,0.0,0.010434724380538364,0.0
1560474_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20856447365530378,0.0,0.0,0.0,0.0,0.0,0.0,0.010428223682765188,0.0
36030_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851394168133972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010425697084066985,0.0
226431_at,0.0,0.0,0.0,0.0,0.0,0.2084754970602986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01042377485301493,0.0
209171_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081341068591786,0.01040670534295893,0.0
216441_at,0.0,0.0,0.0,0.2080856129138736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01040428064569368,0.0
236988_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077820520738783,0.0,0.0,0.0,0.0,0.010389102603693915,0.0
201866_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20775778075036538,0.010387889037518269,0.0
1569709_at,0.0,0.0,0.0,0.20759649369112754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010379824684556376,0.0
207539_s_at,0.0,0.0,0.0,0.20759029891944436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010379514945972218,0.0
202428_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071164934019182,0.0,0.0,0.0,0.0,0.0,0.0,0.01035582467009591,0.0
205877_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683904692101124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010341952346050561,0.0
1554849_at,0.0,0.0,0.0,0.0,0.0,0.20680071314606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010340035657303279,0.0
1557721_at,0.0,0.0,0.0,0.2065857695670598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01032928847835299,0.0
231061_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062566053162922,0.0,0.0,0.01031283026581461,0.0
208684_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061301541668843,0.0,0.0,0.010306507708344214,0.0
215550_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20609259528586746,0.0,0.0,0.0,0.0,0.010304629764293373,0.0
241831_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20572912026344645,0.0,0.0,0.0,0.0,0.0,0.0,0.010286456013172322,0.0
235476_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20558078368430716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010279039184215358,0.0
230311_s_at,0.0,0.0,0.0,0.2054011861990162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027005930995081,0.0
202211_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052784262071192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01026392131035596,0.0
217360_x_at,0.0,0.2052114800040566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010260574000202829,0.0
243986_at,0.0,0.0,0.0,0.20498318331241563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010249159165620782,0.0
234377_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20487329814066876,0.010243664907033437,0.0
238948_at,0.0,0.0,0.0,0.0,0.0,0.2045282285669814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010226411428349071,0.0
204346_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044912995528623,0.0,0.0,0.0,0.0,0.0,0.0,0.010224564977643114,0.0
229042_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20422746286324597,0.0,0.0,0.0,0.0,0.010211373143162299,0.0
215254_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20409964107217515,0.010204982053608758,0.0
1553059_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039338935302638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01019669467651319,0.0
204252_at,0.0,0.0,0.0,0.0,0.0,0.2039150396681173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010195751983405865,0.0
233421_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20358754005766563,0.0,0.0,0.0,0.0,0.010179377002883282,0.0
1557852_at,0.0,0.2030161141476923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010150805707384615,0.0
201777_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20294759583696362,0.0,0.0,0.0,0.0,0.0,0.0,0.01014737979184818,0.0
222390_at,0.0,0.2028234068073531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141170340367656,0.0
217157_x_at,0.0,0.0,0.0,0.0,0.0,0.20277100714035634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010138550357017818,0.0
234172_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026039729343022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01013019864671511,0.0
215487_x_at,0.0,0.0,0.0,0.0,0.0,0.20246102789268736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010123051394634368,0.0
1565856_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20218975357444316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010109487678722159,0.0
204886_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20217989750425702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010108994875212851,0.0
1552940_at,0.0,0.0,0.0,0.2021628590113582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010814295056791,0.0
221566_s_at,0.0,0.0,0.0,0.20204727120634428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010102363560317214,0.0
1555786_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20171645848730205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010085822924365103,0.0
227690_at,0.0,0.0,0.0,0.0,0.0,0.20125840104376413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010062920052188206,0.0
216623_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20122193783869677,0.0,0.0,0.0,0.0,0.010061096891934839,0.0
242951_at,0.0,0.20109842251460708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010054921125730355,0.0
217120_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010793124183791,0.0,0.0,0.010053965620918955,0.0
232454_at,0.0,0.0,0.0,0.0,0.0,0.2010299435938593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010051497179692965,0.0
244729_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009625866215472,0.0,0.0,0.0,0.0,0.0,0.0,0.01004812933107736,0.0
235076_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20095452246291662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01004772612314583,0.0
238891_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20090107031992138,0.0,0.0,0.010045053515996069,0.0
204088_at,0.0,0.0,0.0,0.0,0.0,0.20083886730569012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010041943365284505,0.0
1554866_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008224094817133,0.0,0.0,0.0,0.0,0.0,0.0,0.010041120474085664,0.0
229784_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20061941118036575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010030970559018287,0.0
1569956_at,0.0,0.20053280285646266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010026640142823133,0.0
205139_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004758311958701,0.0,0.0,0.0,0.0,0.0,0.0,0.010023791559793504,0.0
242584_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20032420793061867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010016210396530934,0.0
241331_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20027689856926792,0.010013844928463396,0.0
221859_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023439082443123,0.0,0.0,0.0,0.0,0.010011719541221561,0.0
215695_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001765511929534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01000882755964767,0.0
202405_at,0.0,0.0,0.0,0.19993849550844592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009996924775422297,0.0
1556153_s_at,0.0,0.19967393370304448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009983696685152223,0.0
205885_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19957199229370523,0.0,0.0,0.009978599614685262,0.0
219019_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995715994121115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009978579970605575,0.0
234143_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19926070393496784,0.0,0.0,0.0,0.0,0.009963035196748392,0.0
231140_at,0.0,0.0,0.0,0.0,0.0,0.19915842297701705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009957921148850853,0.0
1562187_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19912099697871583,0.009956049848935791,0.0
200813_s_at,0.0,0.19893406867804841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00994670343390242,0.0
230169_at,0.0,0.0,0.0,0.19881903329805797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940951664902898,0.0
232158_x_at,0.0,0.0,0.0,0.19874642974922654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009937321487461327,0.0
1553216_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19858787614835838,0.009929393807417919,0.0
232946_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19855938343900562,0.00992796917195028,0.0
228082_at,0.0,0.0,0.0,0.19835885981505005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009917942990752503,0.0
203851_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798113204106127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009899056602053063,0.0
243481_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19781888094362188,0.0,0.0,0.0,0.0,0.0,0.0,0.009890944047181095,0.0
235538_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19738233025701432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009869116512850716,0.0
239825_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19737671709975912,0.0,0.0,0.0,0.0,0.0,0.0,0.009868835854987957,0.0
209094_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972869293666273,0.0,0.0,0.0,0.0,0.0,0.0,0.009864346468331366,0.0
209553_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716911688452457,0.00985845584422623,0.0
203445_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969992922927832,0.00984996461463916,0.0
210261_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19678074543266366,0.0,0.0,0.009839037271633183,0.0
207044_at,0.0,0.0,0.0,0.19665376141479743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009832688070739871,0.0
242496_at,0.0,0.19655402848893452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009827701424446725,0.0
244676_s_at,0.0,0.0,0.0,0.0,0.0,0.19620305243077957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009810152621538979,0.0
243259_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19603206490419084,0.0,0.0,0.009801603245209543,0.0
1558020_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19593603914915753,0.009796801957457876,0.0
210201_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957482889491846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00978741444745923,0.0
222054_at,0.0,0.0,0.0,0.0,0.0,0.19570016714143612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009785008357071806,0.0
221019_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19566852234218016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009783426117109008,0.0
215467_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19551809368336343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009775904684168172,0.0
222884_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539682823046228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009769841411523114,0.0
219241_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539667378735814,0.0,0.0,0.009769833689367907,0.0
244461_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19515287746514315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009757643873257157,0.0
58916_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19500575183322694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009750287591661346,0.0
1556439_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948170176544163,0.0,0.0,0.0,0.0,0.009740850882720815,0.0
1561985_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946544363989751,0.0,0.0,0.0,0.0,0.009732721819948754,0.0
233736_at,0.0,0.0,0.0,0.0,0.0,0.19437908888173994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009718954444086996,0.0
221941_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19434448635604384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009717224317802193,0.0
1569461_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939276791929318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969638395964659,0.0
1561939_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19390575796567586,0.0,0.0,0.0,0.0,0.0,0.0,0.009695287898283793,0.0
205410_s_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19384139673931725,0.0,0.0,0.009692069836965862,0.0
211162_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938058116527978,0.00969029058263989,0.0
238829_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377304379057164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009688652189528583,0.0
220574_at,0.0,0.0,0.0,0.19368457523478325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009684228761739163,0.0
242090_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19362027216943298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009681013608471649,0.0
226109_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934776222024083,0.0,0.0,0.0,0.0,0.009673881110120415,0.0
225119_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933971207387536,0.0,0.0,0.0,0.0,0.0,0.0,0.00966985603693768,0.0
214291_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19339207822163212,0.0,0.0,0.0,0.0,0.009669603911081607,0.0
221944_at,0.0,0.0,0.0,0.0,0.0,0.19284761005080017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009642380502540009,0.0
1561961_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928235577481643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009641177887408214,0.0
1569337_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19277625148185082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009638812574092541,0.0
1553019_at,0.0,0.19263288185020128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009631644092510064,0.0
236352_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19256576104448678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009628288052224338,0.0
231137_at,0.0,0.0,0.0,0.19247908525852764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009623954262926383,0.0
201547_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245921364658958,0.0,0.0,0.0,0.0,0.00962296068232948,0.0
223421_at,0.0,0.0,0.0,0.0,0.0,0.19240531851061274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009620265925530638,0.0
1553636_at,0.0,0.0,0.0,0.02159607135211111,0.0,0.0,0.0,0.0,0.0,0.1706132259083064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009610464863020876,0.0
235390_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19217570531612058,0.0,0.0,0.0,0.0,0.0,0.0,0.009608785265806028,0.0
1558217_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19210472929552738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00960523646477637,0.0
203007_x_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19195024202205943,0.0,0.0,0.0,0.0,0.009597512101102972,0.0
214368_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19167981287752192,0.0,0.0,0.009583990643876095,0.0
218830_at,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19165216298423315,0.0,0.0,0.009582608149211658,0.0
217354_s_at,0.0,0.0,0.0,0.19138580254947138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00956929012747357,0.0
243806_at,0.0,0.0,0.0,0.1911699226854242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00955849613427121,0.0
